id,label
train_0,0.002517227221071014
train_1,0.00392802620733937
train_2,0.002644256317778229
train_3,0.0028254177075256993
train_4,0.031005869968716265
train_5,0.08394966082618643
train_6,0.0040629161476509875
train_7,0.00861405721866555
train_8,0.009446450965962668
train_9,0.03895114601460369
train_10,0.042083432514248065
train_11,0.01412047259885044
train_12,0.0288314283338361
train_13,0.0014492624668604056
train_14,0.009445834178837305
train_15,0.006982466599520234
train_16,0.00026807836280979516
train_17,0.0071293914156154575
train_18,0.041325408855015455
train_19,0.0053712661692838165
train_20,0.015865411807391157
train_21,0.03854844685205873
train_22,0.0014369763186475677
train_23,0.05390927529458464
train_24,0.0032030649424698134
train_25,0.01411023373337906
train_26,0.04102667461519659
train_27,0.002823741361248634
train_28,0.01653177823183969
train_29,0.07148878040933336
train_30,0.9865771139670704
train_31,0.018601196708636105
train_32,0.000904198156347675
train_33,0.010793025157510868
train_34,0.008363902057053747
train_35,0.032796782008974346
train_36,0.1444297996176897
train_37,0.031282294921075725
train_38,0.040207449947232146
train_39,0.3357525432222293
train_40,0.0024578164068319226
train_41,0.0020370630890424618
train_42,0.006777174255626282
train_43,0.3423400553545962
train_44,0.009097558717982717
train_45,0.0026603234036594726
train_46,0.005102961150762296
train_47,0.016858034534150947
train_48,0.9120475869697637
train_49,0.02169597806515976
train_50,0.013830836023668955
train_51,0.020958737098344764
train_52,0.27793441521208456
train_53,0.015084024893549871
train_54,0.012797684250809755
train_55,0.003204406220655016
train_56,0.013633607135613564
train_57,0.010644643264986039
train_58,0.4914538791180252
train_59,0.003595925797029376
train_60,0.017665484325529703
train_61,0.049147920349616195
train_62,0.0465047944769542
train_63,0.004281184710259998
train_64,0.012992819178593995
train_65,0.06608606832740849
train_66,0.008884924504083534
train_67,0.15161198895504382
train_68,0.025353610351825172
train_69,0.1383483305257329
train_70,0.03129949556460552
train_71,0.036039037855243504
train_72,0.012700445500901051
train_73,0.09107621430932723
train_74,0.003589029781716945
train_75,0.016636309149568727
train_76,0.8752991611963803
train_77,0.0011850215376148032
train_78,0.02717596008429832
train_79,0.170223765538207
train_80,0.015167532286368756
train_81,0.08030216389894392
train_82,0.008341713019518552
train_83,0.00940922207952558
train_84,0.10350535079866895
train_85,0.0033951175546952208
train_86,0.0011487677153518318
train_87,0.0026152550271104336
train_88,0.11413081494011494
train_89,0.10784680691944988
train_90,0.0037298421449269465
