id,label
test_82,0.04372116150156806
test_166,0.012243653348036442
test_215,0.0018136870802203731
test_319,0.016317236059806263
test_322,0.0335610066009548
test_456,0.030694279901252147
test_474,0.02130107044207638
test_582,0.0016040156818708465
test_625,0.004531961535406291
test_628,0.0031652498845038436
test_663,0.002938709140621602
test_685,0.0016598626143850105
test_856,0.021564564114891625
test_869,0.0032922384686638697
test_933,0.0009506308221526752
test_960,0.031893892115312704
test_970,0.0015475399851116926
test_1063,0.023679864928610767
test_1087,0.005654077961308467
test_1100,0.005527889036073807
test_1393,0.00956843129224708
test_1443,0.027424796332344133
test_1529,0.012816776637428806
test_1715,0.003523887028164911
test_1730,0.05446806145979275
test_1880,0.05405214299052535
test_1901,0.010328795505881788
test_1902,0.07223583896653116
test_1992,0.002079998345666822
test_2103,0.029864478748821525
test_2171,0.016549966758316607
test_2214,0.0019297503085001502
test_2217,0.007626571202478499
test_2309,0.006948817818974434
test_2338,0.008229063237726387
test_2506,0.0085424695842295
test_2555,0.002372282468165962
test_2580,0.0021167652450339914
test_2679,0.01510099180515671
test_2680,0.04053942669944857
test_2726,0.0025842588096650684
test_2796,0.006590306088445536
test_2847,0.006313517764547047
test_2862,0.014847488177862567
test_2888,0.034504705543277274
test_2926,0.0023900405790966864
test_2997,0.005725749237605009
test_3079,0.0024458834703305673
test_3185,0.008618914077793614
test_3276,0.013784106738433926
test_3285,0.0006864335226384985
test_3296,0.04842716356840267
test_3611,0.002381762203247711
test_3651,0.9887983438543454
test_3697,0.0017360074410226942
test_3743,0.00129031887802426
test_3774,0.002011914717891844
test_3870,0.000563381461204449
test_3977,0.0008426986327818764
test_4209,0.0021299836400199513
test_4235,0.0011468744390140252
test_4296,0.0014760258631386872
test_4327,0.05134423522314275
test_4347,0.0014797757214693888
test_4399,0.017404049922499273
test_4400,0.03342653453012613
test_4428,0.0010731282393697432
test_4556,0.0011134507712878673
test_4630,0.0015366613285234265
test_4679,0.003538353019748088
test_4705,0.0004995715397366049
test_4787,0.04087151381000327
test_4918,0.03163325301897628
test_4980,0.004074093554662421
test_5029,0.003007333601969488
test_5035,0.002608570302716486
test_5105,0.0020343284898241185
test_5142,0.03966808775385798
test_5168,0.007593015111594329
test_5245,0.0013757900731990965
test_5270,0.0015590060424055317
test_5333,0.005393258554970946
test_5444,0.0008748664058847766
test_5457,0.0018813838727481374
test_5572,0.002330173050916896
test_5643,0.0010224000737992778
test_5651,0.03796909624826583
test_5664,0.0023109656918950555
test_5698,0.020424946857154493
test_5704,0.054884947403136
test_5775,0.03421367778547293
test_5806,0.04429610204171773
test_5854,0.0014547385392531418
test_5894,0.002210283538857595
