id,label
train_0,0.04198707100845573
train_22,0.002078553367906141
train_57,0.0035084635913454343
train_83,0.004331956655527038
train_134,0.0018996039610802665
train_136,0.0021451928972203455
train_142,0.002288184916736699
train_156,0.00027935839499506303
train_243,0.011979187141882097
train_248,0.0009187287720953558
train_266,0.005313390332252201
train_299,0.0006901444746678317
train_309,0.0008788817400857308
train_373,0.0074398957914743715
train_458,0.00046600718013736265
train_461,0.0016706569181656002
train_488,0.002052312875650936
train_521,0.004488714031013131
train_541,0.0005129741659305962
train_613,0.016289424697139232
train_660,0.0628719859325136
train_707,0.023613415271677134
train_813,0.012548932922017786
train_844,0.0032554144948817604
train_972,0.013245647681178387
train_1012,0.003053955959369654
train_1038,0.015226101891856386
train_1070,0.0026408631345259123
train_1147,0.023733122444488698
train_1229,0.0013743289545710743
train_1264,0.002151828024511591
train_1385,0.0010607796688018346
train_1487,0.010052441500370412
train_1685,0.0013240004153366482
train_1720,0.0043299935663758705
train_1799,0.01576318005750309
train_1863,0.0025985386661186447
train_1902,0.00041239286808152716
train_1911,0.0005995313263039473
train_1930,0.0011089701647451799
train_1937,0.0004510168445547779
train_1952,0.02932768040477669
train_2011,0.0022750033223761373
train_2121,0.0027438289298577804
train_2130,0.07386327568359546
train_2178,0.0014806516278363531
train_2230,0.031756086239299444
train_2298,0.004457842876891565
train_2323,0.004575982910462873
train_2328,0.0010227770814228221
train_2402,0.0030714104024385162
train_2484,0.0028144205590973415
train_2546,0.002003060484962537
train_2587,0.001968553578678159
train_2697,0.0025284802027955495
train_2717,0.023354587045563098
train_2721,0.022569639776055018
train_2807,0.0020392895185622826
train_2851,0.0007289789184000953
train_2954,0.05536223404088569
train_2978,0.00204527123295339
train_3217,0.0009236763531750364
train_3246,0.009082680615468703
train_3291,0.0019738816301286257
train_3312,0.0028075694785986644
train_3323,0.009462628901120936
train_3417,0.0048230771469513715
train_3418,0.0009421663366667709
train_3421,0.006261662928221769
train_3500,0.0007013551419767935
train_3559,0.001815083838314136
train_3673,0.004842217389839273
train_3699,0.03237176952945409
train_3746,0.006392716132746427
train_3752,0.002677592586579623
train_3811,0.001802097502520882
train_3836,0.0021647399391532393
train_3854,0.0035575675381720557
train_3918,0.03694559007333784
train_3938,0.00793703064000684
train_4002,0.03513007262506928
train_4067,0.06325576726590375
train_4090,0.021684860244019784
train_4093,0.0013541659470523713
train_4150,0.03618460880006073
train_4210,0.039969618863569666
train_4325,0.004950632937506465
train_4341,0.00695798704808323
train_4368,0.0008161364251629468
train_4382,0.0005897987379461766
train_4392,0.09271199472407474
train_4513,0.0005506311294064924
train_4526,0.025829444561180352
train_4630,0.02080910112354704
train_4636,0.002765625234990995
train_4734,0.08510025796556121
train_4779,0.05156518133610325
train_4821,0.0016595890231113643
train_5019,0.012888770318135486
train_5033,0.0018774809006662358
train_5218,0.04450602171186913
train_5227,0.03135853468945082
train_5364,0.0008530317544695179
train_5439,0.0342357328461675
train_5454,0.004611746544455968
train_5474,0.0015143178645161239
train_5475,0.0010505948069891983
train_5685,0.00038839684434369376
train_5701,0.01889596933367823
train_5767,0.0008507070958058108
train_5778,0.12587945003200973
train_5799,0.015890476554761345
train_5804,0.0008950958597906434
train_5816,0.0038146428728462684
train_5989,0.0028165477286505097
train_6110,0.0020130025583016595
train_6204,0.0014344851653652695
train_6346,0.019477563879094287
train_6356,0.0011788648822035907
train_6377,0.02319471501440068
train_6488,0.02887291599951088
train_6565,0.03472795393811994
train_6649,0.0009537602485389718
train_6711,0.0010079697163353262
train_6772,0.044591181289205147
train_6803,0.028481608936374896
